,seqnames,start,end,width,strand,CPD,IP64
18770,chr3,183000001,183100000,100000,*,0.800294302,0.937548899
18771,chr3,183100001,183200000,100000,*,0.742403449,0.857491225
18772,chr3,183200001,183300000,100000,*,0.67071597,0.895591072
18773,chr3,183300001,183400000,100000,*,0.7710911,0.917577119
18774,chr3,183400001,183500000,100000,*,0.874386657,0.866685257
18775,chr3,183500001,183600000,100000,*,0.77001767,0.846067618
18776,chr3,183600001,183700000,100000,*,0.531355877,0.79269564
18777,chr3,183700001,183800000,100000,*,0.727164101,0.858984226
18778,chr3,183800001,183900000,100000,*,0.687630577,0.841127899
18779,chr3,183900001,184000000,100000,*,0.530026985,0.790706976
18780,chr3,184000001,184100000,100000,*,0.445670197,0.769161307
18781,chr3,184100001,184200000,100000,*,0.677517974,0.824888405
18782,chr3,184200001,184300000,100000,*,0.688797128,0.766776315
18783,chr3,184300001,184400000,100000,*,0.479933898,0.824169207
18784,chr3,184400001,184500000,100000,*,0.5403511,0.760340375
18785,chr3,184500001,184600000,100000,*,0.812226158,0.890528778
18786,chr3,184600001,184700000,100000,*,0.9972285,0.899876213
18787,chr3,184700001,184800000,100000,*,0.905480263,0.924324023
18788,chr3,184800001,184900000,100000,*,0.875656944,0.902080218
18789,chr3,184900001,185000000,100000,*,0.905318758,0.918340752
18790,chr3,185000001,185100000,100000,*,0.968111292,0.927629943
18791,chr3,185100001,185200000,100000,*,0.7380216,0.85697998
18792,chr3,185200001,185300000,100000,*,0.633376026,0.822141285
18793,chr3,185300001,185400000,100000,*,0.812211342,0.877337451
18794,chr3,185400001,185500000,100000,*,0.66304823,0.795344528
18795,chr3,185500001,185600000,100000,*,0.784246693,0.810375398
18796,chr3,185600001,185700000,100000,*,0.862070737,0.916737247
18797,chr3,185700001,185800000,100000,*,0.741743417,0.882178636
18798,chr3,185800001,185900000,100000,*,0.597380241,0.800436134
18799,chr3,185900001,186000000,100000,*,0.508679504,0.799013266
18800,chr3,186000001,186100000,100000,*,0.67483867,0.835477856
18801,chr3,186100001,186200000,100000,*,0.685758865,0.793191757
18802,chr3,186200001,186300000,100000,*,0.789139979,0.842373015
18803,chr3,186300001,186400000,100000,*,0.62950249,0.884894768
18804,chr3,186400001,186500000,100000,*,0.697586769,0.857809219
18805,chr3,186500001,186600000,100000,*,0.6747599,0.858506297
18806,chr3,186600001,186700000,100000,*,0.765180462,0.909986414
18807,chr3,186700001,186800000,100000,*,0.780155735,0.927624267
18808,chr3,186800001,186900000,100000,*,0.961624316,0.943180079
18809,chr3,186900001,187000000,100000,*,0.543736263,0.80127678
18810,chr3,187000001,187100000,100000,*,0.833037123,0.894143887
18811,chr3,187100001,187200000,100000,*,0.960053885,0.937787701
18812,chr3,187200001,187300000,100000,*,0.971507905,0.962368662
18813,chr3,187300001,187400000,100000,*,0.777632199,0.931584319
18814,chr3,187400001,187500000,100000,*,0.596187093,0.778422628
18815,chr3,187500001,187600000,100000,*,0.758680201,0.857464369
18816,chr3,187600001,187700000,100000,*,0.645158024,0.81380868
18817,chr3,187700001,187800000,100000,*,0.766516809,0.8799406
18818,chr3,187800001,187900000,100000,*,0.690662768,0.857052844
18819,chr3,187900001,188000000,100000,*,0.639122354,0.823303229
18820,chr3,188000001,188100000,100000,*,0.873481725,0.838227555
18821,chr3,188100001,188200000,100000,*,0.973866089,0.8317751
18822,chr3,188200001,188300000,100000,*,0.850878513,0.869366348
18823,chr3,188300001,188400000,100000,*,0.874781542,0.910876542
18824,chr3,188400001,188500000,100000,*,0.774271785,0.791379494
18825,chr3,188500001,188600000,100000,*,0.888026562,0.89776914
18826,chr3,188600001,188700000,100000,*,0.6578148,0.807246133
18827,chr3,188700001,188800000,100000,*,1.179556917,0.987397833
18828,chr3,188800001,188900000,100000,*,0.752377947,0.848914416
18829,chr3,188900001,189000000,100000,*,0.89988646,0.985333979
18830,chr3,189000001,189100000,100000,*,0.940112999,0.832824936
18831,chr3,189100001,189200000,100000,*,0.994034618,0.873906739
18832,chr3,189200001,189300000,100000,*,1.007895866,0.916478678
18833,chr3,189300001,189400000,100000,*,1.085445064,0.850338932
18834,chr3,189400001,189500000,100000,*,0.857737909,0.90225111
18835,chr3,189500001,189600000,100000,*,0.850171865,0.875770423
18836,chr3,189600001,189700000,100000,*,0.911082824,0.864083927
18837,chr3,189700001,189800000,100000,*,0.806210921,0.824390522
18838,chr3,189800001,189900000,100000,*,0.847442716,0.847519739
18839,chr3,189900001,190000000,100000,*,0.949596185,0.871361193
18840,chr3,190000001,190100000,100000,*,0.941741941,0.944136491
18841,chr3,190100001,190200000,100000,*,0.924610025,0.842089309
18842,chr3,190200001,190300000,100000,*,0.862992014,0.885979721
18843,chr3,190300001,190400000,100000,*,1.00505663,0.888062315
18844,chr3,190400001,190500000,100000,*,1.091748585,0.880969083
18845,chr3,190500001,190600000,100000,*,0.902680712,0.839346186
18846,chr3,190600001,190700000,100000,*,1.114549087,0.948980793
18847,chr3,190700001,190800000,100000,*,1.161018749,0.980377919
18848,chr3,190800001,190900000,100000,*,1.080451094,0.944103822
18849,chr3,190900001,191000000,100000,*,0.917887955,0.850827725
18850,chr3,191000001,191100000,100000,*,0.934561976,0.893400022
18851,chr3,191100001,191200000,100000,*,1.06170533,0.936858916
18852,chr3,191200001,191300000,100000,*,0.983649129,0.885240723
18853,chr3,191300001,191400000,100000,*,1.036158876,0.879500036
18854,chr3,191400001,191500000,100000,*,1.124291258,0.961046535
18855,chr3,191500001,191600000,100000,*,1.204618248,1.081201202
18856,chr3,191600001,191700000,100000,*,0.988767157,0.970173841
18857,chr3,191700001,191800000,100000,*,1.055129234,1.00927939
18858,chr3,191800001,191900000,100000,*,1.041688354,0.948267717
18859,chr3,191900001,192000000,100000,*,0.943776511,0.850237359
18860,chr3,192000001,192100000,100000,*,1.03047136,0.959394124
18861,chr3,192100001,192200000,100000,*,0.810212707,0.835197369
18862,chr3,192200001,192300000,100000,*,1.071175024,0.955664821
18863,chr3,192300001,192400000,100000,*,0.872946037,0.875956128
18864,chr3,192400001,192500000,100000,*,0.908844035,0.908529985
18865,chr3,192500001,192600000,100000,*,0.705399192,0.856296612
18866,chr3,192600001,192700000,100000,*,0.841073274,0.919305446
18867,chr3,192700001,192800000,100000,*,0.93433584,0.992004128
18868,chr3,192800001,192900000,100000,*,0.859657644,0.961820324
18869,chr3,192900001,193000000,100000,*,1.01965317,0.935936687
18870,chr3,193000001,193100000,100000,*,0.756714902,0.786969329
18871,chr3,193100001,193200000,100000,*,0.886152808,0.888686401
18872,chr3,193200001,193300000,100000,*,0.914016547,0.912625557
18873,chr3,193300001,193400000,100000,*,0.865390848,0.886000618
18874,chr3,193400001,193500000,100000,*,0.778135367,0.919684262
18875,chr3,193500001,193600000,100000,*,0.556660269,0.826320605
18876,chr3,193600001,193700000,100000,*,0.673849434,0.796721322
18877,chr3,193700001,193800000,100000,*,0.580247028,0.765000394
18878,chr3,193800001,193900000,100000,*,0.525223695,0.77882727
18879,chr3,193900001,194000000,100000,*,0.609860771,0.809129941
18880,chr3,194000001,194100000,100000,*,0.510995312,0.85282311
18881,chr3,194100001,194200000,100000,*,0.929912774,0.819647513
18882,chr3,194200001,194300000,100000,*,0.678918427,0.817929793
18883,chr3,194300001,194400000,100000,*,0.597075709,0.744122499
18884,chr3,194400001,194500000,100000,*,0.507711527,0.776635699
18885,chr3,194500001,194600000,100000,*,0.570473042,0.849702594
18886,chr3,194600001,194700000,100000,*,0.755631399,0.825574569
18887,chr3,194700001,194800000,100000,*,0.56510906,0.793844369
18888,chr3,194800001,194900000,100000,*,0.424130269,0.791360044
18889,chr3,194900001,195000000,100000,*,0.713053484,0.809199421
18890,chr3,195000001,195100000,100000,*,1.078361059,0.91612303
18891,chr3,195100001,195200000,100000,*,0.871702706,0.892898955
18892,chr3,195200001,195300000,100000,*,0.730397435,0.732128611
18893,chr3,195300001,195400000,100000,*,0.524638551,0.798160338
18894,chr3,195400001,195500000,100000,*,0.503707578,0.865444629
18895,chr3,195500001,195600000,100000,*,0.540385161,0.776374871
18896,chr3,195600001,195700000,100000,*,0.502745909,0.729045389
18897,chr3,195700001,195800000,100000,*,0.784155432,0.851906072
18898,chr3,195800001,195900000,100000,*,0.675312673,0.960866689
18899,chr3,195900001,196000000,100000,*,0.594043948,0.735649906
18900,chr3,196000001,196100000,100000,*,0.75862437,0.832528325
18901,chr3,196100001,196200000,100000,*,0.715484441,0.969003336
18902,chr3,196200001,196300000,100000,*,0.762799717,0.838531451
18903,chr3,196300001,196400000,100000,*,0.626039129,0.825357222
18904,chr3,196400001,196500000,100000,*,0.941741172,0.874343249
18905,chr3,196500001,196600000,100000,*,0.78139531,0.82535772
18906,chr3,196600001,196700000,100000,*,0.817671324,0.926129979
18907,chr3,196700001,196800000,100000,*,0.64610075,0.756626741
18908,chr3,196800001,196900000,100000,*,1.196146468,0.90475962
18909,chr3,196900001,197000000,100000,*,1.18082465,0.911596669
18910,chr3,197000001,197100000,100000,*,0.793845637,0.839745744
18911,chr3,197100001,197200000,100000,*,0.527643142,0.773835867
18912,chr3,197200001,197300000,100000,*,0.492676452,0.772438231
18913,chr3,197300001,197400000,100000,*,0.602068083,0.865625722
18914,chr3,197400001,197500000,100000,*,0.755715283,0.893642594
18915,chr3,197500001,197600000,100000,*,0.902025491,0.906144652
18916,chr3,197600001,197700000,100000,*,0.796039746,0.878490801
18917,chr3,197700001,197800000,100000,*,0.899306689,0.787499858
18918,chr3,197800001,197900000,100000,*,0.839790951,0.940691985
18919,chr3,197900001,198000000,100000,*,0.624573793,3.123504133
18920,chr3,198000001,198022430,22430,*,NA,NA
18921,chr4,1,100000,100000,*,0.85863593,0.892292356
18922,chr4,100001,200000,100000,*,0.93737222,0.892844961
18923,chr4,200001,300000,100000,*,0.934560243,0.845057442
18924,chr4,300001,400000,100000,*,0.839052529,0.883251703
18925,chr4,400001,500000,100000,*,0.915970571,0.905515208
18926,chr4,500001,600000,100000,*,0.653283584,1.239844496
18927,chr4,600001,700000,100000,*,0.491377899,0.795004381
18928,chr4,700001,800000,100000,*,0.48242758,0.777764684
18929,chr4,800001,900000,100000,*,0.500200855,0.746499219
18930,chr4,900001,1000000,100000,*,0.52264894,0.690717353
18931,chr4,1000001,1100000,100000,*,0.614918228,0.736629854
18932,chr4,1100001,1200000,100000,*,0.922704937,0.879707643
18933,chr4,1200001,1300000,100000,*,0.666028058,0.937834899
18934,chr4,1300001,1400000,100000,*,0.475853963,0.853547132
18935,chr4,1400001,1500000,100000,*,0.710282672,0.828069019
18936,chr4,1500001,1600000,100000,*,0.508044495,0.729581402
18937,chr4,1600001,1700000,100000,*,0.469974071,0.779200658
18938,chr4,1700001,1800000,100000,*,0.434727221,0.656831541
18939,chr4,1800001,1900000,100000,*,0.527629709,0.773424878
18940,chr4,1900001,2000000,100000,*,0.621697615,0.794721296
18941,chr4,2000001,2100000,100000,*,0.693782644,0.796878408
18942,chr4,2100001,2200000,100000,*,0.918204952,0.78065769
18943,chr4,2200001,2300000,100000,*,0.785685575,0.794633827
18944,chr4,2300001,2400000,100000,*,0.67731366,0.786419843
18945,chr4,2400001,2500000,100000,*,0.498947256,0.795612912
18946,chr4,2500001,2600000,100000,*,0.718605329,0.840491656
18947,chr4,2600001,2700000,100000,*,0.754396157,0.824238841
18948,chr4,2700001,2800000,100000,*,0.738985214,0.808790361
18949,chr4,2800001,2900000,100000,*,0.759898124,0.810404889
18950,chr4,2900001,3000000,100000,*,0.570157004,0.76133923
18951,chr4,3000001,3100000,100000,*,0.656937247,0.767833443
18952,chr4,3100001,3200000,100000,*,0.78347698,0.920256976
18953,chr4,3200001,3300000,100000,*,0.593730016,0.794053539
18954,chr4,3300001,3400000,100000,*,0.689323571,0.779579495
18955,chr4,3400001,3500000,100000,*,0.397523316,0.704143738
18956,chr4,3500001,3600000,100000,*,0.470589974,0.974835112
18957,chr4,3600001,3700000,100000,*,0.397518584,0.838703807
18958,chr4,3700001,3800000,100000,*,0.366637739,0.734870642
18959,chr4,3800001,3900000,100000,*,0.357781388,0.727135584
18960,chr4,3900001,4000000,100000,*,0.453564565,0.781456307
18961,chr4,4000001,4100000,100000,*,0.657798564,0.959109837
18962,chr4,4100001,4200000,100000,*,0.441594169,0.76808906
18963,chr4,4200001,4300000,100000,*,0.666242797,0.798325824
18964,chr4,4300001,4400000,100000,*,0.498187296,0.718243437
18965,chr4,4400001,4500000,100000,*,0.643309022,0.793460548
18966,chr4,4500001,4600000,100000,*,0.705080664,0.800410499
18967,chr4,4600001,4700000,100000,*,0.516168508,0.762487635
18968,chr4,4700001,4800000,100000,*,0.532061485,0.758004847
18969,chr4,4800001,4900000,100000,*,0.583933129,0.784401637
18970,chr4,4900001,5000000,100000,*,0.730007154,0.864709664
18971,chr4,5000001,5100000,100000,*,0.874323313,0.846236806
18972,chr4,5100001,5200000,100000,*,0.687522239,0.835112587
18973,chr4,5200001,5300000,100000,*,0.803371378,0.931368592
18974,chr4,5300001,5400000,100000,*,0.814037614,0.878765093
18975,chr4,5400001,5500000,100000,*,0.653909552,0.819077164
18976,chr4,5500001,5600000,100000,*,0.770666194,0.85964176
18977,chr4,5600001,5700000,100000,*,0.606886389,0.821950836
18978,chr4,5700001,5800000,100000,*,0.557370769,0.813537312
18979,chr4,5800001,5900000,100000,*,0.434399836,0.78680846
18980,chr4,5900001,6000000,100000,*,0.545600661,0.755002632
18981,chr4,6000001,6100000,100000,*,0.421563083,0.757635751
18982,chr4,6100001,6200000,100000,*,0.554761168,0.858717446
18983,chr4,6200001,6300000,100000,*,0.500443506,0.736902548
18984,chr4,6300001,6400000,100000,*,0.425399591,0.652507211
18985,chr4,6400001,6500000,100000,*,0.558136833,0.773412225
18986,chr4,6500001,6600000,100000,*,0.429218282,0.802483781
18987,chr4,6600001,6700000,100000,*,0.547561295,0.802799232
18988,chr4,6700001,6800000,100000,*,0.571737785,0.873559569
18989,chr4,6800001,6900000,100000,*,0.714792576,0.739608241
18990,chr4,6900001,7000000,100000,*,0.544621152,0.745721264
18991,chr4,7000001,7100000,100000,*,0.538432579,0.77134737
18992,chr4,7100001,7200000,100000,*,0.510297426,0.853710897
18993,chr4,7200001,7300000,100000,*,0.336141751,0.709376474
18994,chr4,7300001,7400000,100000,*,0.401473334,0.752020647
18995,chr4,7400001,7500000,100000,*,0.45639829,0.809139074
18996,chr4,7500001,7600000,100000,*,0.366413374,0.73448134
18997,chr4,7600001,7700000,100000,*,0.437874249,0.854973169
18998,chr4,7700001,7800000,100000,*,0.37514302,0.653707685
18999,chr4,7800001,7900000,100000,*,0.592261333,0.850021589
19000,chr4,7900001,8000000,100000,*,0.545414405,0.721292459
19001,chr4,8000001,8100000,100000,*,0.406133144,0.789175362
19002,chr4,8100001,8200000,100000,*,0.361670316,0.699803902
19003,chr4,8200001,8300000,100000,*,0.356012054,0.71709786
19004,chr4,8300001,8400000,100000,*,0.712924019,0.725739676
19005,chr4,8400001,8500000,100000,*,0.539314008,0.814568975
19006,chr4,8500001,8600000,100000,*,0.50400586,0.704664474
19007,chr4,8600001,8700000,100000,*,0.480575173,0.776209141
19008,chr4,8700001,8800000,100000,*,0.495113909,0.7570513
19009,chr4,8800001,8900000,100000,*,0.500963065,0.771582912
19010,chr4,8900001,9000000,100000,*,0.58678463,0.789026213
19011,chr4,9000001,9100000,100000,*,0.626355007,0.898517256
19012,chr4,9100001,9200000,100000,*,0.526556193,0.776517765
19013,chr4,9200001,9300000,100000,*,0.414911661,1.089274756
19014,chr4,9300001,9400000,100000,*,0.696548992,0.807076648
19015,chr4,9400001,9500000,100000,*,0.917299535,0.928870266
19016,chr4,9500001,9600000,100000,*,0.630567081,0.89661407
19017,chr4,9600001,9700000,100000,*,0.544981073,0.841657851
19018,chr4,9700001,9800000,100000,*,0.494523014,0.786820806
19019,chr4,9800001,9900000,100000,*,0.627505097,0.786836347
19020,chr4,9900001,10000000,100000,*,0.653017893,0.8045037
19021,chr4,10000001,10100000,100000,*,0.51196169,0.766971932
19022,chr4,10100001,10200000,100000,*,0.368302488,0.690715983
19023,chr4,10200001,10300000,100000,*,0.418688786,0.67051842
19024,chr4,10300001,10400000,100000,*,0.613791737,0.809732155
19025,chr4,10400001,10500000,100000,*,0.793434164,0.844671651
19026,chr4,10500001,10600000,100000,*,0.753413365,0.82725751
19027,chr4,10600001,10700000,100000,*,0.654697418,0.840907696
19028,chr4,10700001,10800000,100000,*,0.772519531,0.858533945
19029,chr4,10800001,10900000,100000,*,0.799791144,0.824035867
19030,chr4,10900001,11000000,100000,*,0.751004163,0.816196607
19031,chr4,11000001,11100000,100000,*,0.794847164,0.825787625
19032,chr4,11100001,11200000,100000,*,0.719034014,0.839659907
19033,chr4,11200001,11300000,100000,*,0.816478357,0.841447649
19034,chr4,11300001,11400000,100000,*,0.722927267,0.824238341
19035,chr4,11400001,11500000,100000,*,0.748959633,0.809581279
19036,chr4,11500001,11600000,100000,*,0.876899595,0.883412269
19037,chr4,11600001,11700000,100000,*,0.868199912,0.95442772
19038,chr4,11700001,11800000,100000,*,0.999406055,0.884652017
19039,chr4,11800001,11900000,100000,*,0.896262847,0.943583528
19040,chr4,11900001,12000000,100000,*,1.063439248,0.877666754
19041,chr4,12000001,12100000,100000,*,0.886074524,0.849210801
19042,chr4,12100001,12200000,100000,*,1.014114676,0.884589145
19043,chr4,12200001,12300000,100000,*,0.826237118,0.83840018
19044,chr4,12300001,12400000,100000,*,0.971086908,0.938655179
19045,chr4,12400001,12500000,100000,*,0.913495403,0.941537635
19046,chr4,12500001,12600000,100000,*,0.977102783,0.939483448
19047,chr4,12600001,12700000,100000,*,0.79683217,0.8244647
19048,chr4,12700001,12800000,100000,*,0.792939782,0.847990326
19049,chr4,12800001,12900000,100000,*,0.919778885,0.898265181
19050,chr4,12900001,13000000,100000,*,0.798795662,0.91094676
19051,chr4,13000001,13100000,100000,*,0.94004283,0.841503364
19052,chr4,13100001,13200000,100000,*,0.873820553,0.951153412
19053,chr4,13200001,13300000,100000,*,0.962486118,0.954399932
19054,chr4,13300001,13400000,100000,*,0.826798898,0.917906547
19055,chr4,13400001,13500000,100000,*,1.253606361,1.068489646
19056,chr4,13500001,13600000,100000,*,0.815680021,0.829557532
19057,chr4,13600001,13700000,100000,*,0.845588267,0.875814055
19058,chr4,13700001,13800000,100000,*,0.936141904,0.967302051
19059,chr4,13800001,13900000,100000,*,0.712053583,0.804702047
19060,chr4,13900001,14000000,100000,*,0.694647384,0.832797955
19061,chr4,14000001,14100000,100000,*,0.740592876,0.833170596
19062,chr4,14100001,14200000,100000,*,0.79551792,0.884165305
19063,chr4,14200001,14300000,100000,*,0.846987432,0.894164756
19064,chr4,14300001,14400000,100000,*,0.842316795,0.833638907
19065,chr4,14400001,14500000,100000,*,0.899714943,0.996210167
19066,chr4,14500001,14600000,100000,*,1.047834125,0.971345052
19067,chr4,14600001,14700000,100000,*,0.842097014,0.873045593
19068,chr4,14700001,14800000,100000,*,0.89790224,0.93697301
19069,chr4,14800001,14900000,100000,*,0.685066735,0.772058581
19070,chr4,14900001,15000000,100000,*,0.932868726,0.899582833
19071,chr4,15000001,15100000,100000,*,1.100888333,0.864691881
19072,chr4,15100001,15200000,100000,*,0.778170989,0.891562891
19073,chr4,15200001,15300000,100000,*,1.04189117,0.976197827
19074,chr4,15300001,15400000,100000,*,0.631018782,0.820875866
19075,chr4,15400001,15500000,100000,*,0.806473311,0.896921515
19076,chr4,15500001,15600000,100000,*,0.782782968,0.84051697
19077,chr4,15600001,15700000,100000,*,0.876820895,0.837276285
19078,chr4,15700001,15800000,100000,*,0.674458011,0.842094008
19079,chr4,15800001,15900000,100000,*,0.931000629,0.96948034
19080,chr4,15900001,16000000,100000,*,0.5627075,0.779216802
19081,chr4,16000001,16100000,100000,*,0.746690642,0.794548701
19082,chr4,16100001,16200000,100000,*,0.693041989,0.742870326
19083,chr4,16200001,16300000,100000,*,0.723245434,0.849836767
19084,chr4,16300001,16400000,100000,*,0.863982411,0.942734186
19085,chr4,16400001,16500000,100000,*,0.889304719,0.838828529
19086,chr4,16500001,16600000,100000,*,0.726659626,0.820904572
19087,chr4,16600001,16700000,100000,*,0.740879818,0.894884262
19088,chr4,16700001,16800000,100000,*,0.670446278,0.813124091
19089,chr4,16800001,16900000,100000,*,0.701837107,0.815699735
19090,chr4,16900001,17000000,100000,*,0.798544492,0.800191545
19091,chr4,17000001,17100000,100000,*,0.710347348,0.850993614
19092,chr4,17100001,17200000,100000,*,0.957089972,0.864433936
19093,chr4,17200001,17300000,100000,*,0.899962714,0.839162179
19094,chr4,17300001,17400000,100000,*,0.814581323,0.911102114
19095,chr4,17400001,17500000,100000,*,0.764713105,0.846292841
19096,chr4,17500001,17600000,100000,*,0.647030226,0.79572037
19097,chr4,17600001,17700000,100000,*,0.640638665,0.846032067
19098,chr4,17700001,17800000,100000,*,0.854305644,0.879703451
19099,chr4,17800001,17900000,100000,*,1.029664687,0.918411806
19100,chr4,17900001,18000000,100000,*,1.211309769,0.945931866
19101,chr4,18000001,18100000,100000,*,0.91198399,0.86700624
19102,chr4,18100001,18200000,100000,*,0.826883478,0.842202272
19103,chr4,18200001,18300000,100000,*,0.941820663,1.044875127
19104,chr4,18300001,18400000,100000,*,1.170798543,1.013953373
19105,chr4,18400001,18500000,100000,*,1.01441414,1.019256964
19106,chr4,18500001,18600000,100000,*,0.904543785,0.866845984
19107,chr4,18600001,18700000,100000,*,0.917356545,0.93337236
19108,chr4,18700001,18800000,100000,*,0.948312892,0.839204689
19109,chr4,18800001,18900000,100000,*,0.973147561,0.807082273
19110,chr4,18900001,19000000,100000,*,0.973397431,0.849685435
19111,chr4,19000001,19100000,100000,*,0.919048375,0.916408853
19112,chr4,19100001,19200000,100000,*,0.978859375,0.870560067
19113,chr4,19200001,19300000,100000,*,1.019805747,0.851951789
19114,chr4,19300001,19400000,100000,*,1.062351275,0.932587444
19115,chr4,19400001,19500000,100000,*,0.972691188,0.901053642
19116,chr4,19500001,19600000,100000,*,0.858726982,0.82773609
19117,chr4,19600001,19700000,100000,*,1.051754078,0.890866759
19118,chr4,19700001,19800000,100000,*,1.013117847,0.859749129
19119,chr4,19800001,19900000,100000,*,0.821883636,0.907409781
19120,chr4,19900001,20000000,100000,*,0.909351833,0.912057744
19121,chr4,20000001,20100000,100000,*,0.904828199,0.853029782
19122,chr4,20100001,20200000,100000,*,1.040731115,0.992303542
19123,chr4,20200001,20300000,100000,*,0.933458776,0.853821009
19124,chr4,20300001,20400000,100000,*,0.86813216,0.83807681
19125,chr4,20400001,20500000,100000,*,0.912576733,0.882526328
19126,chr4,20500001,20600000,100000,*,0.839135763,0.826814545
19127,chr4,20600001,20700000,100000,*,0.811535275,0.909198823
19128,chr4,20700001,20800000,100000,*,0.767622366,0.879215646
19129,chr4,20800001,20900000,100000,*,0.857495137,0.916187801
19130,chr4,20900001,21000000,100000,*,0.761574754,0.8599186
19131,chr4,21000001,21100000,100000,*,0.85460423,0.870638062
19132,chr4,21100001,21200000,100000,*,0.849431817,0.885358976
19133,chr4,21200001,21300000,100000,*,0.830325854,0.833468715
19134,chr4,21300001,21400000,100000,*,0.918772319,0.873919903
19135,chr4,21400001,21500000,100000,*,0.907349963,0.856200068
19136,chr4,21500001,21600000,100000,*,0.827440584,0.827856817
19137,chr4,21600001,21700000,100000,*,0.746925866,0.828488909
19138,chr4,21700001,21800000,100000,*,0.886184418,0.887394784
19139,chr4,21800001,21900000,100000,*,0.886166414,0.844234237
19140,chr4,21900001,22000000,100000,*,0.850456686,0.857809283
19141,chr4,22000001,22100000,100000,*,0.857223916,0.871563813
19142,chr4,22100001,22200000,100000,*,1.042337809,0.945058754
19143,chr4,22200001,22300000,100000,*,0.94123636,0.974284112
19144,chr4,22300001,22400000,100000,*,0.892544002,0.933823151
19145,chr4,22400001,22500000,100000,*,0.931304455,0.88878951
19146,chr4,22500001,22600000,100000,*,0.837002072,0.897715844
19147,chr4,22600001,22700000,100000,*,0.802543979,0.842433038
19148,chr4,22700001,22800000,100000,*,0.861323025,0.899171785
19149,chr4,22800001,22900000,100000,*,0.920690867,0.888362092
19150,chr4,22900001,23000000,100000,*,0.957463495,0.897042448
19151,chr4,23000001,23100000,100000,*,0.844667909,0.866080192
19152,chr4,23100001,23200000,100000,*,0.917935357,0.850958082
19153,chr4,23200001,23300000,100000,*,0.944344959,0.879971344
19154,chr4,23300001,23400000,100000,*,1.100913978,0.894833749
19155,chr4,23400001,23500000,100000,*,1.069599077,0.90764659
19156,chr4,23500001,23600000,100000,*,1.099132926,0.942507765
19157,chr4,23600001,23700000,100000,*,1.03879293,0.913198196
19158,chr4,23700001,23800000,100000,*,0.734749192,0.796285324
19159,chr4,23800001,23900000,100000,*,0.78626253,0.862876993
19160,chr4,23900001,24000000,100000,*,0.70057,0.809124093
19161,chr4,24000001,24100000,100000,*,0.730351772,0.810035084
19162,chr4,24100001,24200000,100000,*,0.635791889,0.776985172
19163,chr4,24200001,24300000,100000,*,0.7061182,0.789975928
19164,chr4,24300001,24400000,100000,*,0.822064012,1.002319675
19165,chr4,24400001,24500000,100000,*,0.597599948,0.838659574
19166,chr4,24500001,24600000,100000,*,0.854030869,0.865399665
19167,chr4,24600001,24700000,100000,*,0.696807146,0.857688295
19168,chr4,24700001,24800000,100000,*,0.861605018,0.871544559
19169,chr4,24800001,24900000,100000,*,0.643974495,0.798039301
19170,chr4,24900001,25000000,100000,*,0.616067618,0.77969708
19171,chr4,25000001,25100000,100000,*,0.555336864,0.75162323
19172,chr4,25100001,25200000,100000,*,0.821923581,0.818293413
19173,chr4,25200001,25300000,100000,*,0.901247152,0.909197941
19174,chr4,25300001,25400000,100000,*,0.863305883,0.864765321
19175,chr4,25400001,25500000,100000,*,0.657898363,0.844782442
19176,chr4,25500001,25600000,100000,*,0.700377915,0.861948195
19177,chr4,25600001,25700000,100000,*,0.610040574,0.739148315
19178,chr4,25700001,25800000,100000,*,0.737994395,0.839452883
19179,chr4,25800001,25900000,100000,*,0.582656851,0.805356181
19180,chr4,25900001,26000000,100000,*,0.589007582,0.799137012
19181,chr4,26000001,26100000,100000,*,0.662506238,0.77206168
19182,chr4,26100001,26200000,100000,*,0.553926227,0.753442572
19183,chr4,26200001,26300000,100000,*,0.741297341,0.874865728
19184,chr4,26300001,26400000,100000,*,0.855868503,0.923797726
19185,chr4,26400001,26500000,100000,*,0.847028442,0.860210356
19186,chr4,26500001,26600000,100000,*,0.906135166,0.949048765
19187,chr4,26600001,26700000,100000,*,1.060654421,0.995222901
19188,chr4,26700001,26800000,100000,*,1.043251054,0.938400322
19189,chr4,26800001,26900000,100000,*,0.751900565,0.892508142
19190,chr4,26900001,27000000,100000,*,1.017460606,0.950409309
19191,chr4,27000001,27100000,100000,*,0.833836917,0.844846846
19192,chr4,27100001,27200000,100000,*,0.718828104,0.87622619
19193,chr4,27200001,27300000,100000,*,0.848444852,0.825983866
19194,chr4,27300001,27400000,100000,*,0.678699307,0.82898889
19195,chr4,27400001,27500000,100000,*,1.049660375,0.855110358
19196,chr4,27500001,27600000,100000,*,1.047954061,0.868605944
19197,chr4,27600001,27700000,100000,*,0.912160606,0.882417643
19198,chr4,27700001,27800000,100000,*,0.9514644,0.855394096
19199,chr4,27800001,27900000,100000,*,1.115801379,0.891833384
19200,chr4,27900001,28000000,100000,*,0.991809923,0.928442973
19201,chr4,28000001,28100000,100000,*,1.113120476,0.974494394
19202,chr4,28100001,28200000,100000,*,1.154961388,0.912758528
19203,chr4,28200001,28300000,100000,*,1.00496894,0.901631872
19204,chr4,28300001,28400000,100000,*,0.959770137,0.857850097
19205,chr4,28400001,28500000,100000,*,1.159651222,0.965067868
19206,chr4,28500001,28600000,100000,*,0.951129089,0.88491391
